participant_id,file_name,image_name,system_time_diff_seconds,device_time_diff_seconds
10,Proband10_11_08_50_id093_politik_.csv,id093_politik_.jpg,5.762009,5.761975
10,Proband10_11_08_57_id122_textimg_meme_ncc_.csv,id122_textimg_meme_ncc_.jpg,6.50256,6.502528
10,Proband10_11_09_03_id040_person_.csv,id040_person_.jpg,5.699171,5.699142
10,Proband10_11_09_09_id092_politik_.csv,id092_politik_.jpg,6.356476,6.35648
10,Proband10_11_09_16_id048_person_.csv,id048_person_.jpg,7.338277,7.338249
10,Proband10_11_09_23_id130_textimg_ort_.csv,id130_textimg_ort_.jpg,7.171163,7.171136
10,Proband10_11_09_29_id032_ort_.csv,id032_ort_.jpg,5.473932,5.47387
10,Proband10_11_09_35_id024_ort_.csv,id024_ort_.jpg,5.706827,5.706797
10,Proband10_11_09_40_id115_textimg_meme_ncc_.csv,id115_textimg_meme_ncc_.jpg,5.790706,5.790665
10,Proband10_11_11_25_id007_meme_ncc_.csv,id007_meme_ncc_.jpg,6.007877,6.007843
10,Proband10_11_11_32_id095_politik_.csv,id095_politik_.jpg,7.654974,7.654894
10,Proband10_11_11_39_id042_person_.csv,id042_person_.jpg,6.356518,6.356489
10,Proband10_11_11_48_id088_politik_.csv,id088_politik_.jpg,8.722347,8.722274
10,Proband10_11_11_53_id082_person_.csv,id082_person_.jpg,5.124459,5.124444
10,Proband10_11_11_59_id058_person_.csv,id058_person_.jpg,6.056972,6.05696
10,Proband10_11_12_05_id038_person_.csv,id038_person_.jpg,6.539527,6.539525
10,Proband10_11_12_11_id003_meme_ncc_.csv,id003_meme_ncc_.jpg,5.441278,5.44128
10,Proband10_11_12_18_id050_person_.csv,id050_person_.jpg,7.571247,7.5712
10,Proband10_11_12_26_id075_person_.csv,id075_person_.jpg,7.603894,7.603832
10,Proband10_11_12_33_id004_meme_ncc_.csv,id004_meme_ncc_.jpg,6.456427,6.45638
10,Proband10_11_12_41_id116_textimg_meme_ncc_.csv,id116_textimg_meme_ncc_.jpg,8.785957,8.785915
10,Proband10_11_12_47_id030_ort_.csv,id030_ort_.jpg,5.990444,5.9904
10,Proband10_11_12_56_id150_text_ncc_.csv,id150_text_ncc_.jpg,8.801996,8.801943
10,Proband10_11_13_04_id105_politik_.csv,id105_politik_.jpg,8.153,8.152952
10,Proband10_11_13_10_id059_person_.csv,id059_person_.jpg,5.607076,5.60704
10,Proband10_11_13_16_id072_person_.csv,id072_person_.jpg,6.190134,6.19013
10,Proband10_11_13_22_id148_text_ncc_.csv,id148_text_ncc_.jpg,5.557129,5.55712
10,Proband10_11_13_29_id101_politik_.csv,id101_politik_.jpg,7.388269,7.388215
10,Proband10_11_13_36_id074_person_.csv,id074_person_.jpg,6.873066,6.873027
10,Proband10_11_13_43_id045_person_.csv,id045_person_.jpg,7.106089,7.106048
10,Proband10_11_13_49_id085_person_.csv,id085_person_.jpg,6.072978,6.072952
10,Proband10_11_13_55_id089_politik_.csv,id089_politik_.jpg,5.873303,5.873281
10,Proband10_11_14_02_id068_person_.csv,id068_person_.jpg,6.672022,6.672
10,Proband10_11_14_13_id139_textimg_politik_.csv,id139_textimg_politik_.jpg,11.314562,11.314506
10,Proband10_11_14_19_id057_person_.csv,id057_person_.jpg,5.469181,5.469176
10,Proband10_11_14_24_id002_meme_ncc_.csv,id002_meme_ncc_.jpg,5.059241,5.059221
10,Proband10_11_14_30_id080_person_.csv,id080_person_.jpg,6.705283,6.705257
10,Proband10_11_14_38_id112_textimg_meme_ncc_.csv,id112_textimg_meme_ncc_.jpg,7.470704,7.470666
10,Proband10_11_14_44_id070_person_.csv,id070_person_.jpg,6.206814,6.206785
10,Proband10_11_14_53_id120_textimg_meme_ncc_.csv,id120_textimg_meme_ncc_.jpg,8.835882,8.83584
10,Proband10_11_14_59_id133_textimg_person_ncc_.csv,id133_textimg_person_ncc_.jpg,6.323198,6.3232
10,Proband10_11_15_05_id131_textimg_person_.csv,id131_textimg_person_.jpg,5.358769,5.358743
10,Proband10_11_15_11_id099_politik_.csv,id099_politik_.jpg,6.455723,6.45568
10,Proband10_11_15_20_id108_textimg_meme_ncc_.csv,id108_textimg_meme_ncc_.jpg,8.303494,8.303433
10,Proband10_11_15_32_id141_textimg_politik_ncc_.csv,id141_textimg_politik_ncc_.jpg,12.064709,12.064648
10,Proband10_11_15_38_id013_ort_.csv,id013_ort_.jpg,6.556813,6.556781
10,Proband10_11_15_53_id144_text_.csv,id144_text_.jpg,15.02146,15.021406
10,Proband10_11_16_00_id054_person_.csv,id054_person_.jpg,6.235555,6.235519
10,Proband10_11_16_05_id043_person_.csv,id043_person_.jpg,5.72488,5.724854
10,Proband10_11_16_13_id079_person_.csv,id079_person_.jpg,7.355508,7.355474
10,Proband10_11_16_18_id109_textimg_meme_ncc_.csv,id109_textimg_meme_ncc_.jpg,5.756853,5.7568
10,Proband10_11_16_25_id006_meme_ncc_.csv,id006_meme_ncc_.jpg,6.789158,6.789129
10,Proband10_11_16_32_id084_person_.csv,id084_person_.jpg,6.938879,6.938871
10,Proband10_11_16_39_id113_textimg_meme_ncc_.csv,id113_textimg_meme_ncc_.jpg,7.072685,7.072663
10,Proband10_11_16_46_id033_person_.csv,id033_person_.jpg,7.088667,7.08864
10,Proband10_11_16_52_id001_meme_ncc_.csv,id001_meme_ncc_.jpg,5.72358,5.723557
10,Proband10_11_16_59_id125_textimg_meme_ncc_.csv,id125_textimg_meme_ncc_.jpg,6.921646,6.92161
10,Proband10_11_17_06_id073_person_.csv,id073_person_.jpg,7.171878,7.17184
10,Proband10_11_17_12_id010_meme_ncc_.csv,id010_meme_ncc_.jpg,5.674261,5.674227
10,Proband10_11_17_21_id134_textimg_person_politik_ncc_.csv,id134_textimg_person_politik_ncc_.jpg,8.702123,8.702103
10,Proband10_11_17_26_id017_ort_.csv,id017_ort_.jpg,5.740831,5.7408
10,Proband10_11_17_35_id127_textimg_ncc_.csv,id127_textimg_ncc_.jpg,9.052789,9.05273
10,Proband10_11_17_45_id149_text_ncc_.csv,id149_text_ncc_.jpg,9.934152,9.93408
10,Proband10_11_17_53_id026_ort_.csv,id026_ort_.jpg,7.038677,7.038674
10,Proband10_11_17_59_id091_politik_ncc_.csv,id091_politik_ncc_.jpg,6.871763,6.871704
10,Proband10_11_18_05_id027_ort_.csv,id027_ort_.jpg,5.990424,5.9904
10,Proband10_11_18_12_id110_textimg_meme_ncc_.csv,id110_textimg_meme_ncc_.jpg,6.988828,6.988823
10,Proband10_11_18_19_id016_ort_.csv,id016_ort_.jpg,6.539615,6.539575
10,Proband10_11_18_25_id090_politik_ncc_.csv,id090_politik_ncc_.jpg,6.505606,6.505577
10,Proband10_11_18_34_id018_ort_.csv,id018_ort_.jpg,8.186913,8.186889
10,Proband10_11_18_39_id142_text_.csv,id142_text_.jpg,5.507164,5.507146
10,Proband10_11_18_46_id061_person_.csv,id061_person_.jpg,7.121255,7.121231
10,Proband10_11_18_54_id062_person_.csv,id062_person_.jpg,7.271013,7.270994
10,Proband10_11_19_03_id126_text_politik_.csv,id126_text_politik_.jpg,9.168076,9.168024
10,Proband10_11_19_17_id153_text_ncc_.csv,id153_text_ncc_.jpg,14.027644,14.027556
10,Proband10_11_19_23_id025_ort_.csv,id025_ort_.jpg,6.373154,6.37312
10,Proband10_11_19_29_id065_person_.csv,id065_person_.jpg,5.724173,5.72416
10,Proband10_11_19_36_id055_person_.csv,id055_person_.jpg,7.07202,7.071991
10,Proband10_11_19_42_id103_politik_.csv,id103_politik_.jpg,6.006417,6.006387
10,Proband10_11_19_47_id060_person_.csv,id060_person_.jpg,5.274263,5.27424
10,Proband10_11_19_53_id097_politik_.csv,id097_politik_.jpg,5.207703,5.20768
10,Proband10_11_19_59_id071_person_.csv,id071_person_.jpg,6.206816,6.20677
10,Proband10_11_20_06_id121_textimg_meme_ncc_.csv,id121_textimg_meme_ncc_.jpg,6.721948,6.721907
10,Proband10_11_20_12_id047_person_.csv,id047_person_.jpg,6.222758,6.222703
10,Proband10_11_20_19_id119_textimg_meme_ncc_.csv,id119_textimg_meme_ncc_.jpg,6.77188,6.77184
11,Proband11_11_30_54_id104_politik_.csv,id104_politik_.jpg,9.133658,9.13369
11,Proband11_11_31_09_id147_text_ncc_.csv,id147_text_ncc_.jpg,15.025975,15.02592
11,Proband11_11_31_18_id034_person_.csv,id034_person_.jpg,9.467983,9.467833
11,Proband11_11_31_24_id083_person_.csv,id083_person_.jpg,5.541185,5.541189
11,Proband11_11_31_30_id067_person_.csv,id067_person_.jpg,5.856717,5.856682
11,Proband11_11_31_37_id037_person_.csv,id037_person_.jpg,7.155366,7.15531
11,Proband11_11_31_44_id133_textimg_person_ncc_.csv,id133_textimg_person_ncc_.jpg,7.288307,7.288283
11,Proband11_11_31_50_id142_text_.csv,id142_text_.jpg,5.99042,5.9904
